timestamp,title,price,url
2025-04-09 21:47:10,"Mercedes-Benz E-класс 2.0 MT, 1994, 428 000 км",400000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_e-klass_2.0_mt_1994_428_000_km_7282136887?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 MT, 1992, 517 246 км",250000,https://www.avito.ru/mahachkala/avtomobili/mercedes-benz_w124_2.3_mt_1992_517_246_km_2536302258?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.5 MT, 1990, 376 000 км",290000,https://www.avito.ru/minsk/avtomobili/mercedes-benz_w124_2.5_mt_1990_376_000_km_7279806668?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz E-класс 3.2 AT, 1994, 300 000 км",350000,https://www.avito.ru/kaspiysk/avtomobili/mercedes-benz_e-klass_3.2_at_1994_300_000_km_7237134292?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz E-класс 2.2 AT, 1993, 450 000 км",550000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_e-klass_2.2_at_1993_450_000_km_7283582677?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 3.0 AT, 1987, 358 600 км",499777,https://www.avito.ru/glazov/avtomobili/mercedes-benz_w124_3.0_at_1987_358_600_km_4154738653?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.0 AT, 1990, 450 000 км",670000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_2.0_at_1990_450_000_km_7232227542?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.2 AT, 1993, 454 500 км",636000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_2.2_at_1993_454_500_km_7262021583?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.0 MT, 1993, 457 650 км",425000,https://www.avito.ru/kaliningradskaya_oblast_svetlyy/avtomobili/mercedes-benz_w124_2.0_mt_1993_457_650_km_4905934309?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz E-класс 2.2 AT, 1993, 247 000 км",700000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_e-klass_2.2_at_1993_247_000_km_4521389215?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 3.0 AT, 1992, 539 642 км",520000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_3.0_at_1992_539_642_km_4625770618?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 MT, 1992, 124 124 км",420000,https://www.avito.ru/chelyabinskaya_oblast_ozersk/avtomobili/mercedes-benz_w124_2.3_mt_1992_124_124_km_4742373623?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 MT, 1987, 187 000 км",1210000,https://www.avito.ru/sankt-peterburg/avtomobili/mercedes-benz_w124_2.3_mt_1987_187_000_km_4008405617?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 AT, 1990, 376 000 км",595000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_2.3_at_1990_376_000_km_7248859368?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 AT, 1991, 424 940 км",400000,https://www.avito.ru/kaliningradskaya_oblast_gurevsk/avtomobili/mercedes-benz_w124_2.3_at_1991_424_940_km_7265205382?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 3.0 AT, 1993, 57 200 км",7700000,https://www.avito.ru/moskva/avtomobili/mercedes-benz_w124_3.0_at_1993_57_200_km_4275778122?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 3.0 AT, 1988, 487 000 км",250000,https://www.avito.ru/moskva/avtomobili/mercedes-benz_w124_3.0_at_1988_487_000_km_7208583443?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 3.0 AT, 1993, 363 350 км",1549000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_3.0_at_1993_363_350_km_4171109946?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.0 AT, 1992, 253 843 км",65000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_2.0_at_1992_253_843_km_3600286754?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz E-класс 2.0 AT, 1995, 370 000 км",799911,https://www.avito.ru/izhevsk/avtomobili/mercedes-benz_e-klass_2.0_at_1995_370_000_km_3517181313?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.5 MT, 1987, 222 222 км",200000,https://www.avito.ru/bryansk/avtomobili/mercedes-benz_w124_2.5_mt_1987_222_222_km_4225082559?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 MT, 1991, 342 171 км",600000,https://www.avito.ru/simferopol/avtomobili/mercedes-benz_w124_2.3_mt_1991_342_171_km_4539586934?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz E-класс 2.5 MT, 1993, 270 000 км",490000,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2.5_mt_1993_270_000_km_7216203547?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.2 AT, 1991, 367 000 км",1100000,https://www.avito.ru/sertolovo/avtomobili/mercedes-benz_w124_2.2_at_1991_367_000_km_4334540775?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.2 AT, 1989, 420 315 км",450000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_2.2_at_1989_420_315_km_7259188164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.5 MT, 1986, 197 200 км",285000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_w124_2.5_mt_1986_197_200_km_4659059462?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 MT, 1991, 148 000 км",630000,https://www.avito.ru/volgogradskaya_oblast_dubovka/avtomobili/mercedes-benz_w124_2.3_mt_1991_148_000_km_4873786001?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.5 MT, 1993, 300 000 км",220000,https://www.avito.ru/omsk/avtomobili/mercedes-benz_w124_2.5_mt_1993_300_000_km_7255712258?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz E-класс 3.0 AT, 1994, 480 000 км",665000,https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_3.0_at_1994_480_000_km_7253964228?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.5 MT, 1987, 392 885 км",250000,https://www.avito.ru/baltiysk/avtomobili/mercedes-benz_w124_2.5_mt_1987_392_885_km_5026147861?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 MT, 1990, 549 200 км",1400000,https://www.avito.ru/glebovskiy/avtomobili/mercedes-benz_w124_2.3_mt_1990_549_200_km_4060130464?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.0 AT, 1990, 400 000 км",330000,https://www.avito.ru/nizhniy_novgorod/avtomobili/mercedes-benz_w124_2.0_at_1990_400_000_km_4580176121?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.3 AT, 1991, 530 000 км",850000,https://www.avito.ru/moskva/avtomobili/mercedes-benz_w124_2.3_at_1991_530_000_km_4342351185?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 3.0 AT, 1985, 500 000 км",850000,https://www.avito.ru/mihaylov/avtomobili/mercedes-benz_w124_3.0_at_1985_500_000_km_4511485492?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz W124 2.0 MT, 1990, 387 000 км",310000,https://www.avito.ru/voronezh/avtomobili/mercedes-benz_w124_2.0_mt_1990_387_000_km_4278684473?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 21:47:10,"Mercedes-Benz E-класс 2.0 MT, 1992, 447 000 км",1400000,https://www.avito.ru/sankt-peterburg/avtomobili/mercedes-benz_e-klass_2.0_mt_1992_447_000_km_7217350215?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ3WTRZVUJyRnBLNmlMbG9WIjt9r_K7Tz8AAAA
2025-04-09 22:41:32,"Mercedes-Benz W124 2.3 AT, 1991, 555 555 км",170000,https://www.avito.ru/chernyahovsk/avtomobili/mercedes-benz_w124_2.3_at_1991_555_555_km_4905505124?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiSUdTdFJYRWtnTVdla1p0Ijt9x7GjOD8AAAA
2025-04-09 22:41:32,"Mercedes-Benz E-класс 3.0 AT, 1994, битый, 100 000 км",150000,https://www.avito.ru/irkutsk/avtomobili/mercedes-benz_e-klass_3.0_at_1994_bityy_100_000_km_7281557619?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJiSUdTdFJYRWtnTVdla1p0Ijt9x7GjOD8AAAA
2025-04-10 19:27:04,"Mercedes-Benz E-класс 2.0 MT, 1994, 405 000 км",490000,https://www.avito.ru/kaliningrad/avtomobili/mercedes-benz_e-klass_2.0_mt_1994_405_000_km_7266057994?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJDS25LTXhFYW9zWmtsMXBOIjt9mHOf8z8AAAA
